drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
glibenclamide,True,0.0606480549730185,1.0000000106619729,1,0.0004537321085165141,0.06854270504437258,0.9999999999994136,1,11,749,11
vandetanib,True,0.03355350764057967,1.0000000212757203,1,0.00046883729109772264,0.06854270504437258,1.000000000003319,1,11,1353,11
troglitazone,True,0.02086908202236113,1.0000000166766787,1,0.0004760803616748236,0.06854270504437258,1.000000000001998,1,11,2173,11
balsalazide,True,0.10265564026299402,0.9999999960196888,1,0.0008737377439902802,0.09610038756201476,0.9999999999999761,1,10,404,10
AZD-5363,True,0.04890590267945839,1.0000000072676885,1,0.0009261191504193414,0.09610038756201476,0.9999999999995449,1,10,848,10
dexamethasone,True,0.0448804142664544,1.0000000113080065,1,0.0009301658958594691,0.09610038756201476,0.9999999999992919,1,10,924,10
valproic-acid,True,0.03846303943495331,1.0000000146308354,1,0.0009366536771145713,0.09610038756201476,0.9999999999979995,1,10,1078,10
nicotinamide,True,0.10336065948356414,0.9999999966498501,1,0.0017689474455745316,0.1502877063517061,0.9999999999997801,1,9,363,9
imatinib,True,0.02235340524282912,1.0000000269852967,1,0.0019116563355013336,0.1502877063517061,1.0000000000004625,1,9,1677,9
fulvestrant,True,0.021755297388179815,1.0000000246400949,1,0.001912751617664873,0.1502877063517061,0.9999999999981757,1,9,1723,9
amodiaquine,True,0.11415946170916452,0.9999999913084788,1,0.0035519312652527724,0.2115250673653454,0.999999999999964,1,8,294,8
efavirenz,True,0.0902444129108539,0.9999999959440646,1,0.003623372158916335,0.2115250673653454,1.000000000000176,1,8,372,8
ketotifen,True,0.07955865677202446,0.999999997022653,1,0.003655753662936563,0.2115250673653454,1.0000000000006546,1,8,422,8
etodolac,True,0.07330801381360777,0.9999999997322618,1,0.003674828604234659,0.2115250673653454,0.9999999999999543,1,8,458,8
gatifloxacin,True,0.03633133456152344,1.0000000130350946,1,0.0037897152001668,0.2115250673653454,1.0000000000007285,1,8,924,8
GDC-0199,True,0.030183259530089452,1.0000000166945215,1,0.003809161592490769,0.2115250673653454,1.0000000000005296,1,8,1112,8
trifluoperazine,True,0.024313955476523163,1.0000000353544507,1,0.0038278191615183834,0.2115250673653454,0.9999999999995931,1,8,1380,8
estradiol,True,0.02427870892037303,1.0000000330456666,1,0.003827931479801315,0.2115250673653454,0.9999999999990206,1,8,1382,8
raloxifene,True,0.023234476318280316,1.0000000329476744,1,0.003831260572599224,0.2115250673653454,0.9999999999997804,1,8,1444,8
