drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
progesterone,True,0.01213975863003475,0.9999999982467431,1,0.015195762196620236,0.26202673812934685,0.9999999999995168,1,6,538,6
risperidone,True,0.01200581582499312,1.0000000002780198,1,0.015200427384854559,0.26202673812934685,0.9999999999997777,1,6,544,6
tolazamide,True,0.011338541347838632,1.000000000800444,1,0.01522368963286579,0.26202673812934685,1.0000000000005977,1,6,576,6
enzalutamide,True,0.011107022049106291,0.9999999988207676,1,0.01523176905146348,0.26202673812934685,1.0000000000008218,1,6,588,6
tacrolimus,True,0.008944933941403173,1.0000000091347563,1,0.015307426946149977,0.26202673812934685,0.9999999999996726,1,6,730,6
sildenafil,True,0.00828582408421105,1.0000000141131913,1,0.01533056561273411,0.26202673812934685,0.999999999999708,1,6,788,6
gemcitabine,True,0.00790415166987982,1.0000000101658686,1,0.015343980527751063,0.26202673812934685,0.9999999999986454,1,6,826,6
anagrelide,True,0.007302094904512167,1.0000000081074767,1,0.015365165262439053,0.26202673812934685,1.0000000000001985,1,6,894,6
tretinoin,True,0.006646672173503034,1.0000000077301014,1,0.015388260983187537,0.26202673812934685,0.999999999998425,1,6,982,6
bosutinib,True,0.006592863203479844,1.00000000810354,1,0.015390158636572745,0.26202673812934685,1.0000000000001104,1,6,990,6
temozolomide,True,0.0056541192299158945,1.0000000064259411,1,0.015423302449104033,0.26202673812934685,0.9999999999993606,1,6,1154,6
simvastatin,True,0.005040945168859677,1.0000000094450845,1,0.01544498997451141,0.26202673812934685,1.0000000000006235,1,6,1294,6
doxorubicin,True,0.004933888918804569,1.0000000106951326,1,0.015448779598106959,0.26202673812934685,0.9999999999998159,1,6,1322,6
sorafenib,True,0.004739722735222963,1.0000000253785806,1,0.015455655146241884,0.26202673812934685,1.000000000001838,1,6,1376,6
troglitazone,True,0.0029891009874614925,1.0000000166107201,1,0.01551778393829824,0.26202673812934685,1.0000000000020097,1,6,2178,6
selumetinib,True,0.0029111802134541716,1.0000000171554546,1,0.015520555104204567,0.26202673812934685,1.0000000000013949,1,6,2236,6
methylphenidate,True,0.034281580255620864,0.9999999924967763,1,0.029373489496193544,0.41977318333020114,1.0000000000001363,1,5,161,5
phenelzine,True,0.02009065389648311,0.9999999948077309,1,0.030135993685551424,0.41977318333020114,1.0000000000002007,1,5,275,5
ramelteon,True,0.01872998977857368,0.9999999924457638,1,0.030210128036219867,0.41977318333020114,1.0000000000001426,1,5,295,5
zileuton,True,0.013990887825551586,0.9999999949420116,1,0.03046975120420833,0.41977318333020114,1.000000000000119,1,5,395,5
fluvoxamine,True,0.013127055789844142,0.9999999951059283,1,0.03051731330830772,0.41977318333020114,1.0000000000002447,1,5,421,5
diflunisal,True,0.012093071718856114,0.9999999943300405,1,0.030574341088559838,0.41977318333020114,0.9999999999997731,1,5,457,5
doxapram,True,0.011988142313313452,0.9999999976758939,1,0.03058013423442799,0.41977318333020114,1.0000000000000524,1,5,461,5
riluzole,True,0.009886037801470142,0.9999999989845333,1,0.030696421956479533,0.41977318333020114,0.9999999999999968,1,5,559,5
celecoxib,True,0.00951151962875101,0.9999999968182378,1,0.03071718637754703,0.41977318333020114,0.9999999999994865,1,5,581,5
estrone,True,0.008309306318085503,0.9999999976576412,1,0.03078393538657545,0.41977318333020114,1.0000000000000986,1,5,665,5
isradipine,True,0.008284370094074374,0.9999999972376584,1,0.0307853214197544,0.41977318333020114,1.0000000000002782,1,5,667,5
belinostat,True,0.007184502763275525,1.0000000108222056,1,0.030846517434198126,0.41977318333020114,0.9999999999995063,1,5,769,5
amlodipine,True,0.0063275402381169224,1.0000000097045272,1,0.030894282456411536,0.41977318333020114,0.9999999999992015,1,5,873,5
moxifloxacin,True,0.005820017226042496,1.0000000101309532,1,0.030922605353840928,0.41977318333020114,0.9999999999993906,1,5,949,5
panobinostat,True,0.004650926017741236,1.000000004870155,1,0.030987946464188294,0.41977318333020114,1.0000000000005957,1,5,1187,5
